event_id,event_type,sub_event_type,venue_city,venue_capacity,event_date,season,ticket_price,avg_past_attendance,weather,death_count,actual_attend
43705,Concert,Classical,Mumbai,26664,2023-11-24,Rainy,3614.0,10419.0,Cloudy,2,8946.0
1475,Sports,Tennis,Mumbai,21661,2024-10-23,Summer,2908.0,7409.0,Windy,2,5332.0
48991,Fashion Show,Football,Chennai,23230,2024-01-12,Summer,2422.0,10933.0,Rainy,0,9896.0
24646,Political,Rally,Hyderabad,36672,2024-02-16,Winter,4214.0,21402.0,Sunny,1,18589.0
8858,Sports,Tennis,Mumbai,11111,2022-07-09,Summer,1586.0,3514.0,Sunny,8,3207.0
10878,Sports,Basketball,Hyderabad,50319,2024-04-03,Autumn,,31347.0,Sunny,4,24656.0
1554,Sports,Football,,54917,2024-09-28,Summer,2654.0,31195.0,Cloudy,0,33330.0
37579,Traditional Events,Vinayaka Chavithi,Hyderabad,33921,2023-04-01,Summer,3839.0,27078.0,Cloudy,2,25132.0
12690,Prerelease,WebSeries,Delhi,31173,2024-11-03,Summer,2859.0,21129.0,Cloudy,0,15312.0
25618,Political,Rally,Bengaluru,35651,2024-10-06,Rainy,3404.0,33838.0,Sunny,0,24357.0
41110,Concert,Rock,Hyderabad,37430,2024-06-20,Summer,953.0,29134.0,Cloudy,3,22218.0
31133,Political,Rally,Hyderabad,16187,2023-08-14,Winter,1574.0,10258.0,Sunny,2,11113.0
48804,Fashion Show,Women,Mumbai,25902,2023-10-15,Rainy,3978.0,,Windy,1,13577.0
6044,Sports,Football,Chennai,38917,2023-11-26,Summer,3537.0,23403.0,Sunny,1,25325.0
43548,Concert,Rock,Bengaluru,21487,2023-09-20,Rainy,,15300.0,Cloudy,5,11312.0
28913,Political,Debate,Mumbai,37809,2022-02-10,Summer,1288.0,24743.0,Cloudy,1,20508.0
44033,Concert,WebSeries,,23311,2024-06-15,Winter,2733.0,7362.0,Rainy,2,4676.0
53,Sports,Badminton,Mumbai,26994,2023-07-22,Autumn,1837.0,14266.0,Sunny,2,11391.0
37955,Traditional Events,Dussehra,Bengaluru,61909,2023-09-04,Winter,1566.0,38138.0,Windy,0,34285.0
275,Sports,Tennis,Hyderabad,31437,2024-09-04,Autumn,1158.0,,Sunny,3,21173.0
12232,Sports,Football,Hyderabad,30640,2024-01-16,Autumn,2315.0,15285.0,Cloudy,3,13535.0
13722,Prerelease,WebSeries,,55920,2023-01-31,Winter,2669.0,39135.0,Sunny,0,31508.0
47341,Fashion Show,Men,Chennai,37242,2024-11-23,Rainy,3281.0,16293.0,Sunny,0,13567.0
8491,Sports,Badminton,Mumbai,55867,2024-03-26,Summer,1654.0,43918.0,Sunny,5,33773.0
43143,Concert,Classical,Delhi,15055,2022-10-26,Summer,1958.0,9953.0,Cloudy,0,6867.0
25220,Political,Debate,Mumbai,46089,2022-10-07,Rainy,2592.0,21981.0,Cloudy,2,24055.0
38952,Traditional Events,Dussehra,Delhi,45012,2022-09-26,Summer,3563.0,38988.0,Sunny,0,33277.0
21568,Prerelease,WebSeries,Bengaluru,47617,2022-03-15,Autumn,3386.0,16829.0,Rainy,0,17871.0
2120,Sports,Football,Delhi,37283,2023-08-12,Summer,3203.0,26727.0,Sunny,1,23899.0
47554,Fashion Show,Debate,Delhi,43797,2022-03-27,Summer,2159.0,31277.0,Sunny,1,32166.0
23726,Political,Debate,Hyderabad,47930,2023-03-26,Winter,2407.0,35485.0,Sunny,0,30650.0
25604,Political,Debate,,36620,2022-10-18,Rainy,1364.0,14674.0,Rainy,5,13110.0
36284,Traditional Events,Vinayaka Chavithi,Mumbai,48178,2023-05-02,Rainy,1119.0,30486.0,Cloudy,0,25074.0
21198,Prerelease,Movie,Mumbai,51729,2022-12-13,Summer,3250.0,41208.0,Cloudy,1,32641.0
30434,Political,Debate,Bengaluru,28404,2024-05-19,Summer,2634.0,13877.0,Sunny,4,11878.0
34156,Traditional Events,Vinayaka Chavithi,Hyderabad,37332,2023-08-21,Winter,2752.0,11413.0,Rainy,7,10763.0
10455,Sports,Tennis,Bengaluru,14282,2022-10-24,Winter,3041.0,9964.0,Sunny,4,9527.0
15622,Prerelease,Movie,Bengaluru,39345,2022-12-25,Autumn,2493.0,36305.0,Sunny,0,35772.0
34510,Traditional Events,Vinayaka Chavithi,,11819,2023-03-05,Rainy,2365.0,8460.0,Rainy,0,8632.0
17988,Prerelease,Movie,Bengaluru,40726,2022-12-15,Autumn,3700.0,37720.0,Sunny,0,30006.0
24598,Political,Rally,Hyderabad,42444,2023-11-20,Winter,3824.0,39048.0,Rainy,0,38936.0
5031,Sports,Basketball,Hyderabad,46078,2022-12-02,Rainy,1797.0,35913.0,Rainy,0,39911.0
34549,Traditional Events,Dussehra,Hyderabad,32823,2022-09-16,Summer,1018.0,11382.0,Sunny,0,11074.0
14160,Prerelease,WebSeries,Delhi,33569,2023-06-21,Winter,2436.0,16336.0,Cloudy,0,13259.0
6364,Sports,Women,Vijayawada,40503,2022-08-24,Summer,3453.0,17928.0,Sunny,1,15675.0
40769,Concert,Rock,Hyderabad,22305,2022-09-29,Rainy,3923.0,12618.0,Windy,3,9004.0
20644,Prerelease,Movie,Hyderabad,42049,2023-11-23,Rainy,2911.0,29214.0,Rainy,0,21685.0
15424,Prerelease,WebSeries,Vijayawada,15753,2023-02-27,Summer,586.0,11933.0,Windy,2,11093.0
49040,Fashion Show,Women,Chennai,36091,2023-03-18,Summer,2519.0,23528.0,Cloudy,1,19604.0
21190,Prerelease,Movie,Mumbai,36938,2024-09-18,Rainy,1489.0,33516.0,Sunny,1,29185.0
15081,Prerelease,WebSeries,Chennai,32780,2022-07-14,Rainy,2104.0,20129.0,Windy,1,17272.0
15812,Prerelease,WebSeries,Hyderabad,6640,2022-01-07,Rainy,3832.0,5262.0,Cloudy,4,3451.0
30749,Political,Rally,Mumbai,10926,2022-05-19,Rainy,3720.0,6940.0,Rainy,1,6377.0
36992,Traditional Events,Dussehra,Bengaluru,35472,2024-12-31,Rainy,3502.0,,Cloudy,0,9105.0
41060,Concert,Cricket,Vijayawada,16402,2022-08-16,Rainy,2338.0,5301.0,Cloudy,3,4973.0
39690,Concert,Classical,Mumbai,33861,2024-06-29,Rainy,3743.0,15603.0,Sunny,0,11743.0
30316,Political,Rally,Vijayawada,15366,2022-12-20,Summer,2267.0,13935.0,Cloudy,1,13761.0
31042,Political,Debate,Hyderabad,24416,2022-06-20,Summer,2249.0,,Cloudy,4,24170.0
27318,Political,Debate,Hyderabad,35452,2022-06-03,Rainy,2017.0,23021.0,Cloudy,2,18287.0
13644,Prerelease,Movie,Bengaluru,27295,2022-11-06,Summer,1300.0,15167.0,Sunny,0,15481.0
453,Sports,Badminton,Bengaluru,38315,2023-08-08,Summer,3450.0,17985.0,Windy,3,18166.0
36294,Traditional Events,Dussehra,Hyderabad,51739,2022-05-14,Summer,4191.0,37653.0,Cloudy,3,32076.0
33103,Traditional Events,Dussehra,Hyderabad,16311,2024-04-03,Winter,3352.0,15058.0,Windy,2,14814.0
32417,Traditional Events,Dussehra,Mumbai,38398,2024-10-13,Rainy,2447.0,32570.0,Rainy,1,24134.0
11207,Sports,Cricket,Delhi,48279,2024-12-24,Autumn,1592.0,26522.0,Sunny,2,20540.0
11270,Sports,Badminton,Vijayawada,29386,2022-11-08,Winter,2828.0,9487.0,Cloudy,1,7017.0
41776,Concert,Classical,Delhi,58186,2023-09-17,Summer,1379.0,22594.0,Sunny,4,16998.0
29920,Political,Rally,Hyderabad,32570,2023-07-06,Summer,4160.0,9914.0,Cloudy,1,6832.0
29749,Political,Debate,Hyderabad,63634,2022-07-15,Winter,1062.0,30107.0,Rainy,1,25354.0
11691,Sports,Badminton,Chennai,43508,2022-12-09,Summer,,35209.0,Sunny,0,34617.0
28357,Political,Rally,Hyderabad,65685,2022-06-14,Summer,4093.0,33020.0,Cloudy,2,34448.0
12429,Sports,Cricket,Mumbai,28036,2022-02-11,Winter,2423.0,11225.0,Sunny,0,10152.0
40273,Concert,Rock,,26824,2024-08-06,Summer,2539.0,18975.0,Sunny,1,13787.0
12155,Sports,Basketball,Hyderabad,49251,2024-07-15,Summer,3254.0,17795.0,Stormy,1,19698.0
17249,Prerelease,WebSeries,Hyderabad,48497,2022-07-13,Rainy,3384.0,29759.0,Cloudy,0,22304.0
15011,Prerelease,WebSeries,Delhi,48187,2024-05-24,Summer,1633.0,34209.0,Windy,2,25330.0
1879,Sports,Tennis,Mumbai,23923,2023-10-22,Rainy,1837.0,16090.0,Sunny,0,15124.0
33963,Traditional Events,Vinayaka Chavithi,Hyderabad,33918,2022-01-14,Rainy,3061.0,27389.0,Cloudy,2,24954.0
22498,Prerelease,WebSeries,Mumbai,32371,2024-02-17,Winter,3213.0,29972.0,Sunny,2,24584.0
46348,Fashion Show,Men,Hyderabad,55533,2022-03-05,Summer,1865.0,51912.0,Windy,0,51679.0
23891,Political,Debate,Hyderabad,26219,2022-02-08,Winter,2753.0,15625.0,Cloudy,0,17181.0
29746,Political,Rally,Hyderabad,61104,2024-07-21,Summer,3422.0,33116.0,Sunny,4,26041.0
8477,Sports,Tennis,Mumbai,21480,2023-06-01,Rainy,3173.0,17385.0,Windy,0,17169.0
44993,Concert,Classical,Vijayawada,29159,2022-11-16,Rainy,2579.0,24729.0,Sunny,5,21183.0
47799,Fashion Show,Men,Hyderabad,25578,2024-02-11,Rainy,2886.0,8226.0,Sunny,2,6545.0
31054,Political,Debate,Delhi,16939,2022-05-01,Rainy,3106.0,5139.0,Sunny,3,3771.0
42392,Concert,Rock,Bengaluru,29496,2024-10-24,Summer,1475.0,23639.0,Rainy,0,26215.0
6466,Sports,Cricket,,25054,2022-08-16,Winter,3453.0,20668.0,Sunny,0,17002.0
18528,Prerelease,Rally,Delhi,19786,2022-10-20,Rainy,2664.0,17934.0,Rainy,0,17123.0
41813,Concert,Rock,Delhi,23716,2023-07-26,Summer,2817.0,10104.0,Stormy,7,9150.0
20780,Prerelease,Vinayaka Chavithi,Vijayawada,16974,2023-12-11,Winter,1890.0,12721.0,Sunny,1,13655.0
17698,Prerelease,Movie,Mumbai,53763,2022-06-27,Winter,965.0,19752.0,Sunny,0,18486.0
2533,Sports,Basketball,Chennai,53373,2022-05-27,Winter,999.0,48477.0,Sunny,0,39967.0
43166,Concert,Rock,Hyderabad,12089,2022-09-17,Autumn,2556.0,6989.0,Sunny,3,6204.0
22148,Prerelease,WebSeries,Mumbai,30629,2022-06-05,Rainy,2084.0,23442.0,Cloudy,0,23295.0
35190,Traditional Events,Vinayaka Chavithi,Vijayawada,33489,2024-03-07,Summer,1680.0,12835.0,Windy,0,11973.0
20348,Prerelease,Movie,,39128,2024-08-02,Summer,1056.0,16155.0,Cloudy,3,13171.0
13255,Prerelease,Movie,Chennai,24454,2023-03-10,Winter,2251.0,18113.0,Rainy,4,15432.0
17163,Prerelease,WebSeries,Hyderabad,27876,2023-06-10,Summer,2475.0,13544.0,Sunny,0,15198.0
48080,Fashion Show,Women,Bengaluru,61978,2024-08-10,Rainy,1089.0,25825.0,Windy,2,23748.0
23877,Political,Rally,Bengaluru,48207,2022-05-16,Rainy,2167.0,33301.0,Sunny,1,34841.0
33804,Traditional Events,Dussehra,Mumbai,62967,2023-07-20,Summer,2070.0,50305.0,Sunny,2,48451.0
40093,Concert,Classical,,36520,2022-10-12,Rainy,3995.0,17968.0,Sunny,1,12583.0
12097,Sports,Basketball,Mumbai,21877,2023-07-30,Winter,3389.0,11754.0,Sunny,2,7903.0
16202,Prerelease,Movie,Bengaluru,45996,2022-11-27,Summer,2260.0,18725.0,Cloudy,1,19493.0
39407,Concert,Classical,Mumbai,53620,2023-05-15,Summer,2171.0,27940.0,Cloudy,0,29876.0
9589,Sports,Football,Delhi,39223,2024-06-25,Summer,3821.0,13900.0,Cloudy,1,10841.0
37988,Traditional Events,Dussehra,Delhi,62318,2023-05-16,Winter,1700.0,42856.0,Rainy,0,41621.0
43144,Concert,Classical,Vijayawada,14889,2022-03-30,Summer,1259.0,5797.0,Sunny,2,5359.0
44912,Concert,Classical,Hyderabad,34945,2023-04-11,Winter,2332.0,28104.0,Sunny,0,24643.0
24,Sports,Tennis,Mumbai,32086,2023-07-05,Summer,3882.0,27361.0,Cloudy,1,28561.0
39213,Concert,Rock,Bengaluru,43248,2023-08-01,Rainy,4602.0,23113.0,Rainy,1,16901.0
41019,Concert,Rock,Hyderabad,19311,2024-05-12,Summer,1425.0,7305.0,Sunny,1,7031.0
22084,Prerelease,Movie,Chennai,29610,2024-07-28,Summer,3099.0,12509.0,Rainy,3,11932.0
30272,Political,Debate,Mumbai,26300,2024-09-13,Summer,1694.0,9024.0,Rainy,4,9328.0
17248,Prerelease,WebSeries,Chennai,29661,2024-02-09,Summer,3535.0,22941.0,Sunny,4,23699.0
9133,Sports,Cricket,Vijayawada,23353,2024-08-26,Rainy,3084.0,9346.0,Sunny,2,9592.0
36929,Traditional Events,Vinayaka Chavithi,Hyderabad,41212,2023-06-13,Winter,4709.0,23111.0,Cloudy,1,21218.0
2808,Sports,Tennis,,19860,2024-12-20,Autumn,1887.0,9321.0,Windy,2,7937.0
32838,Traditional Events,Dussehra,Delhi,35216,2023-03-12,Rainy,4182.0,24021.0,Sunny,2,19350.0
7329,Sports,Tennis,Hyderabad,16414,2023-08-30,Summer,1501.0,12204.0,Rainy,0,
13942,Prerelease,WebSeries,Bengaluru,46161,2023-11-07,Summer,1662.0,,Sunny,2,15151.0
49492,Fashion Show,Cricket,Vijayawada,35684,2023-03-19,Rainy,2969.0,19544.0,Sunny,0,17170.0
26525,Political,Debate,Bengaluru,34415,2022-04-12,Summer,3011.0,27715.0,Sunny,1,29613.0
17613,Prerelease,Movie,Chennai,35719,2024-10-25,Summer,1882.0,20988.0,Rainy,1,16458.0
35055,Traditional Events,Vinayaka Chavithi,Mumbai,17720,2022-01-23,Winter,2678.0,10265.0,Stormy,1,9826.0
6876,Sports,Basketball,,16930,2023-11-03,Rainy,1927.0,9767.0,Sunny,0,10282.0
6135,Sports,Cricket,Chennai,26230,2024-05-02,Rainy,3600.0,13289.0,Rainy,2,
5945,Sports,Cricket,Mumbai,49244,2022-03-20,Winter,930.0,33998.0,Sunny,1,28437.0
9528,Sports,Badminton,Hyderabad,17681,2023-02-26,Rainy,2841.0,11972.0,Cloudy,3,10592.0
40133,Concert,Classical,Mumbai,32677,2024-05-17,Autumn,708.0,30211.0,Rainy,1,28396.0
38075,Traditional Events,Vinayaka Chavithi,Hyderabad,48714,2023-01-28,Winter,1489.0,40715.0,Cloudy,1,44336.0
19967,Prerelease,Movie,Delhi,27766,2023-10-19,Winter,2864.0,9779.0,Sunny,1,8875.0
27190,Political,Vinayaka Chavithi,Mumbai,37602,2023-11-30,Summer,2375.0,34437.0,Sunny,0,37143.0
6217,Sports,WebSeries,Mumbai,26046,2024-11-18,Summer,1626.0,17418.0,Sunny,4,13167.0
41359,Concert,Rock,Delhi,45535,2023-06-02,Rainy,,21513.0,Windy,4,19905.0
7655,Sports,Tennis,,25090,2023-03-15,Summer,3657.0,10765.0,Sunny,0,10694.0
6443,Sports,Football,,37175,2023-01-06,Summer,1281.0,19776.0,Sunny,5,18933.0
4509,Sports,Cricket,Hyderabad,47283,2022-03-07,Summer,1955.0,42925.0,Stormy,0,33771.0
23345,Political,Debate,Hyderabad,19902,2022-04-15,Summer,1297.0,8099.0,Rainy,1,8990.0
3601,Sports,Cricket,Delhi,27951,2023-04-17,Winter,4107.0,23748.0,Sunny,1,21782.0
14977,Prerelease,Movie,Bengaluru,31498,2024-09-21,Winter,1756.0,13930.0,Sunny,3,14325.0
41806,Concert,Rock,Delhi,34188,2024-02-28,Summer,3155.0,28699.0,Rainy,0,26595.0
35922,Traditional Events,Classical,Hyderabad,58630,2023-04-05,Rainy,2725.0,29034.0,Sunny,0,30196.0
16823,Prerelease,WebSeries,,15692,2022-01-09,Summer,2328.0,6233.0,Sunny,0,6446.0
6177,Sports,Tennis,Mumbai,47389,2024-05-17,Winter,3534.0,40653.0,Cloudy,3,38564.0
12987,Prerelease,Movie,Mumbai,38598,2022-09-11,Summer,3085.0,32178.0,Windy,1,35744.0
27472,Political,Debate,Mumbai,54935,2023-11-21,Winter,1348.0,42523.0,Cloudy,1,46386.0
4739,Sports,Cricket,Hyderabad,19538,2022-03-13,Winter,1548.0,12532.0,Sunny,3,11212.0
1513,Sports,Basketball,Mumbai,36727,2023-09-01,Winter,1011.0,19741.0,Stormy,0,14701.0
12844,Prerelease,Football,Bengaluru,60702,2024-03-27,Rainy,941.0,49222.0,Windy,1,40349.0
9811,Sports,Badminton,Bengaluru,56285,2022-03-18,Winter,1687.0,19985.0,Rainy,2,19516.0
42422,Concert,Rock,Vijayawada,35025,2022-10-04,Autumn,3666.0,14251.0,Cloudy,1,
9762,Sports,Rock,Vijayawada,33048,2023-01-21,Summer,3032.0,21626.0,Rainy,1,21201.0
31435,Political,Rally,Mumbai,59160,2023-08-26,Rainy,2688.0,42575.0,Cloudy,7,38699.0
34917,Traditional Events,Rally,Mumbai,33045,2022-06-02,Autumn,1997.0,25398.0,Windy,6,27515.0
25984,Political,Rally,Delhi,34629,2024-08-09,Autumn,3029.0,32023.0,Sunny,0,34629.0
19296,Prerelease,WebSeries,Hyderabad,33620,2023-01-19,Summer,2709.0,29938.0,Sunny,0,29119.0
19671,Prerelease,WebSeries,Mumbai,43401,2022-01-23,Autumn,2784.0,17576.0,Cloudy,1,17169.0
961,Sports,Badminton,Hyderabad,40129,2023-03-10,Summer,2583.0,25946.0,Sunny,4,27011.0
19218,Prerelease,Movie,Vijayawada,58566,2024-08-23,Rainy,3651.0,34473.0,Rainy,3,
35544,Traditional Events,Vinayaka Chavithi,,26169,2024-07-19,Rainy,1898.0,12524.0,Sunny,0,12084.0
41605,Concert,Movie,Delhi,9924,2024-11-29,Rainy,1806.0,4294.0,Cloudy,2,3263.0
5141,Sports,Rock,Hyderabad,64136,2023-11-21,Summer,2691.0,42247.0,Rainy,1,44505.0
27109,Political,Rally,Mumbai,29195,2023-08-09,Rainy,4596.0,20974.0,Sunny,0,14725.0
13302,Prerelease,WebSeries,Delhi,34609,2022-03-07,Winter,2456.0,14756.0,Cloudy,1,13820.0
2307,Sports,WebSeries,Mumbai,53136,2024-12-14,Autumn,4286.0,48619.0,Sunny,1,46338.0
42386,Concert,Classical,,28230,2022-09-01,Winter,2868.0,19323.0,Rainy,1,
34258,Traditional Events,Vinayaka Chavithi,Mumbai,7296,2024-04-05,Summer,2931.0,6284.0,Rainy,2,5709.0
46039,Fashion Show,Women,Vijayawada,38049,2022-11-23,Rainy,1886.0,18298.0,Cloudy,0,14249.0
16841,Prerelease,Movie,Hyderabad,29430,2024-03-06,Rainy,2819.0,11732.0,Rainy,0,10335.0
1840,Sports,Cricket,Mumbai,29411,2024-02-16,Rainy,2454.0,13434.0,Rainy,1,9257.0
8501,Sports,Badminton,Mumbai,38097,2022-09-21,Summer,1755.0,30208.0,Sunny,5,31904.0
36607,Traditional Events,Rally,Hyderabad,23312,2023-09-18,Autumn,1987.0,11087.0,Cloudy,0,9934.0
26981,Political,Debate,Hyderabad,23216,2024-12-04,Summer,2287.0,12567.0,Cloudy,1,12145.0
20929,Prerelease,Movie,Hyderabad,32134,2023-09-10,Winter,1784.0,13533.0,Rainy,1,11249.0
1564,Sports,Tennis,Hyderabad,29614,2022-07-22,Winter,1057.0,12961.0,Sunny,4,12052.0
28006,Political,Rally,Mumbai,14284,2023-08-23,Summer,2319.0,10479.0,Sunny,3,7097.0
32760,Traditional Events,Dussehra,Chennai,22701,2024-07-10,Summer,2640.0,12450.0,Cloudy,1,9798.0
13582,Prerelease,Movie,Chennai,52428,2023-06-25,Autumn,2146.0,43445.0,Windy,0,39475.0
24383,Political,Cricket,Delhi,27777,2024-05-26,Autumn,3854.0,15388.0,Windy,3,16424.0
21714,Prerelease,WebSeries,Delhi,18074,2023-04-23,Autumn,1929.0,,Windy,4,13864.0
32825,Traditional Events,Vinayaka Chavithi,Chennai,11860,2022-09-18,Winter,2183.0,10069.0,Stormy,3,7367.0
35172,Traditional Events,Vinayaka Chavithi,Hyderabad,51793,2023-07-13,Summer,2541.0,29693.0,Cloudy,2,29248.0
46914,Fashion Show,Men,Vijayawada,10337,2022-12-03,Rainy,,4585.0,Cloudy,1,4739.0
7326,Sports,Football,Hyderabad,39719,2023-09-14,Summer,1923.0,25014.0,Sunny,4,24447.0
35607,Traditional Events,Dussehra,Bengaluru,15644,2023-09-09,Winter,3209.0,10185.0,Cloudy,0,10826.0
46910,Fashion Show,Men,Hyderabad,32074,2022-01-30,Rainy,1728.0,22607.0,Cloudy,5,20678.0
43587,Concert,Rock,Mumbai,59010,2023-01-17,Summer,2080.0,,Rainy,0,22235.0
30073,Political,Movie,Mumbai,68169,2024-01-18,Summer,2717.0,47978.0,Windy,0,50144.0
19790,Prerelease,WebSeries,Chennai,29428,2024-05-16,Summer,1988.0,19814.0,Cloudy,2,20131.0
25293,Political,Rally,Hyderabad,39627,2022-06-21,Winter,1738.0,22202.0,Windy,1,24293.0
16141,Prerelease,WebSeries,Mumbai,50931,2023-08-18,Summer,,36956.0,Cloudy,2,35572.0
40253,Concert,Women,Hyderabad,37081,2024-02-18,Winter,3226.0,20321.0,Cloudy,1,20577.0
34495,Traditional Events,Vinayaka Chavithi,Mumbai,53613,2022-11-10,Winter,1196.0,16128.0,Cloudy,3,13308.0
2139,Sports,Tennis,Hyderabad,34147,2024-05-20,Winter,1997.0,32038.0,Cloudy,0,30607.0
17642,Prerelease,Movie,Vijayawada,21224,2023-08-20,Winter,2553.0,10127.0,Rainy,2,7164.0
14705,Prerelease,Movie,Delhi,39003,2023-02-05,Winter,1859.0,14485.0,Sunny,0,14375.0
11888,Sports,Basketball,Mumbai,34173,2022-06-17,Winter,3987.0,11879.0,Rainy,1,8768.0
11512,Sports,Football,Bengaluru,26374,2022-02-28,Rainy,1387.0,14532.0,Rainy,0,12961.0
47418,Fashion Show,Women,Bengaluru,23320,2024-08-27,Winter,2542.0,10080.0,Rainy,3,6341.0
21907,Prerelease,Cricket,Bengaluru,40406,2022-01-29,Summer,1159.0,14086.0,Rainy,2,12992.0
33635,Traditional Events,Vinayaka Chavithi,Mumbai,18842,2022-05-12,Autumn,1851.0,9811.0,Rainy,1,10423.0
5644,Sports,Basketball,Vijayawada,32560,2023-11-23,Autumn,,22022.0,Rainy,1,21029.0
27155,Political,Vinayaka Chavithi,,12130,2024-05-26,Rainy,2092.0,10604.0,Sunny,1,
4021,Sports,Badminton,Vijayawada,21910,2024-01-27,Autumn,2699.0,19061.0,Cloudy,1,15882.0
15865,Prerelease,WebSeries,Delhi,35697,2023-05-22,Rainy,2499.0,21545.0,Windy,2,16828.0
7381,Sports,Football,Bengaluru,23164,2023-01-04,Summer,1207.0,9255.0,Windy,2,8574.0
5451,Sports,Badminton,Bengaluru,28688,2023-09-30,Autumn,4011.0,15994.0,Rainy,5,13496.0
19036,Prerelease,Movie,Vijayawada,30765,2022-11-07,Rainy,1291.0,27725.0,Rainy,3,25481.0
29217,Political,Debate,Hyderabad,25561,2022-06-19,Rainy,1696.0,17307.0,Sunny,2,19279.0
31968,Traditional Events,Men,Mumbai,34305,2022-01-22,Winter,3760.0,32586.0,Sunny,2,31390.0
7581,Sports,Badminton,Hyderabad,13506,2023-08-28,Autumn,1646.0,12815.0,Cloudy,4,11129.0
34487,Traditional Events,Vinayaka Chavithi,Delhi,43352,2022-09-16,Summer,1363.0,36354.0,Cloudy,1,37937.0
12115,Sports,Basketball,Hyderabad,50382,2022-10-06,Rainy,3766.0,,Stormy,0,17731.0
47352,Fashion Show,Men,Vijayawada,49312,2023-03-10,Rainy,1523.0,35744.0,Rainy,2,28746.0
42856,Concert,Rock,Mumbai,36145,2024-12-23,Summer,4793.0,17210.0,Rainy,0,12330.0
41511,Concert,Classical,Vijayawada,29470,2023-05-13,Rainy,1838.0,10258.0,Sunny,2,7540.0
19560,Prerelease,Movie,Hyderabad,30633,2022-02-18,Winter,3518.0,15241.0,Cloudy,0,15581.0
44699,Concert,Rock,Hyderabad,38719,2023-09-03,Winter,2719.0,22724.0,Windy,1,21537.0
2143,Sports,Badminton,Hyderabad,35756,2022-06-06,Winter,1274.0,18785.0,Cloudy,0,20901.0
28255,Political,Rally,Bengaluru,23359,2024-10-08,Summer,3738.0,20821.0,Sunny,4,21336.0
10265,Sports,Football,Vijayawada,25823,2022-06-10,Winter,2132.0,9632.0,Cloudy,0,7573.0
20339,Prerelease,WebSeries,Delhi,21001,2023-04-21,Rainy,2457.0,7285.0,Cloudy,2,6534.0
2274,Sports,Basketball,Bengaluru,18110,2023-04-20,Rainy,3034.0,14545.0,Cloudy,2,11505.0
21477,Prerelease,Debate,,21784,2023-08-14,Summer,3414.0,12946.0,Sunny,6,8406.0
33073,Traditional Events,Dussehra,Bengaluru,31231,2022-05-18,Summer,1064.0,19526.0,Sunny,0,15544.0
43153,Concert,Classical,Chennai,49011,2023-06-27,Autumn,1694.0,26103.0,Stormy,0,24886.0
11087,Sports,Badminton,Vijayawada,37137,2023-01-22,Rainy,1963.0,12482.0,Rainy,0,9875.0
15191,Prerelease,WebSeries,Bengaluru,32065,2023-05-12,Winter,1572.0,16075.0,Rainy,0,16737.0
30351,Political,Debate,Bengaluru,22537,2022-02-04,Autumn,3619.0,7830.0,Windy,0,6279.0
40314,Concert,Classical,Delhi,30279,2024-06-11,Winter,4032.0,19053.0,Rainy,3,16165.0
310,Sports,Cricket,Chennai,17062,2022-06-23,Winter,1849.0,10255.0,Windy,0,11239.0
29888,Political,Women,Vijayawada,30090,2024-11-26,Rainy,,16589.0,Sunny,5,14374.0
48511,Fashion Show,Women,Chennai,20837,2023-02-25,Autumn,2317.0,9673.0,Sunny,1,6866.0
1349,Sports,Football,Mumbai,48580,2024-01-09,Winter,2808.0,44061.0,Cloudy,4,37092.0
29702,Political,Rally,Hyderabad,32772,2022-06-28,Rainy,1839.0,22485.0,Windy,1,20197.0
30675,Political,Debate,Chennai,10522,2023-08-13,Summer,2131.0,8607.0,Sunny,2,9482.0
33254,Traditional Events,Vinayaka Chavithi,Vijayawada,15044,2022-01-05,Rainy,1139.0,9487.0,Sunny,0,9720.0
41917,Concert,Classical,Hyderabad,39256,2024-11-13,Rainy,2756.0,12008.0,Sunny,3,12468.0
45964,Fashion Show,Men,Delhi,57583,2023-05-30,Rainy,3820.0,29195.0,Sunny,4,20803.0
39161,Concert,Rock,Vijayawada,48888,2024-06-28,Autumn,1210.0,43193.0,Sunny,2,35791.0
12830,Prerelease,Movie,Mumbai,31087,2023-09-30,Rainy,2431.0,22859.0,Cloudy,0,17084.0
8483,Sports,Tennis,Bengaluru,21714,2024-02-17,Summer,3587.0,6566.0,Windy,2,5462.0
18513,Prerelease,Movie,Mumbai,22376,2022-02-18,Winter,933.0,13233.0,Cloudy,2,13704.0
4388,Sports,Football,Chennai,24587,2022-07-24,Summer,2063.0,21116.0,Sunny,5,22539.0
29863,Political,Rally,Mumbai,28859,2023-06-06,Rainy,2818.0,15776.0,Rainy,3,15284.0
16746,Prerelease,Movie,Delhi,37260,2023-12-18,Summer,2249.0,20789.0,Sunny,2,18247.0
20693,Prerelease,Movie,Hyderabad,19330,2023-08-05,Rainy,2261.0,14358.0,Cloudy,0,13500.0
27815,Political,Debate,Delhi,43174,2024-03-19,Rainy,1780.0,29533.0,Sunny,2,24011.0
22925,Political,Debate,Delhi,44146,2023-11-18,Autumn,3753.0,14217.0,Sunny,5,14885.0
3640,Sports,Cricket,Hyderabad,33719,2023-07-05,Winter,2651.0,26542.0,Sunny,0,26031.0
35175,Traditional Events,Dussehra,Bengaluru,23760,2024-08-03,Winter,2671.0,16500.0,Sunny,4,14496.0
